,sched_arr_time_formatted,weekday,service_rte_num,lateness,psngr_load
11096,05:10:00,Tuesday,0,92.44053819444444,3.8680555555555554
11157,05:10:00,Wednesday,0,75.58781828703704,4.016203703703703
11218,05:15:00,Friday,0,65.01707650273224,3.6280737704918034
11284,05:15:00,Monday,0,83.4641975308642,3.73641975308642
11350,05:15:00,Saturday,0,46.412990196078425,2.900735294117647
11370,05:15:00,Sunday,0,76.43108974358974,3.543269230769231
11385,05:15:00,Thursday,0,76.8186475409836,3.952185792349727
11451,05:15:00,Tuesday,0,77.75239071038251,3.7961065573770494
11517,05:15:00,Wednesday,0,77.03551912568307,3.9579918032786887
11583,05:20:00,Friday,0,79.27266666666667,4.256333333333333
11658,05:20:00,Monday,0,94.24562404870625,3.6038812785388123
11733,05:20:00,Saturday,0,82.510162601626,2.6321138211382116
11755,05:20:00,Sunday,0,107.44401041666667,2.274739583333333
11775,05:20:00,Thursday,0,89.569,4.215666666666667
11850,05:20:00,Tuesday,0,92.99731182795698,4.313172043010753
11925,05:20:00,Wednesday,0,99.29233333333333,4.337333333333333
12000,05:25:00,Friday,0,63.5891369047619,3.986755952380953
12073,05:25:00,Monday,0,68.82301587301588,3.4847135955831607
12147,05:25:00,Saturday,0,62.65208333333332,2.35
12172,05:25:00,Sunday,0,80.59677419354838,2.346774193548387
12191,05:25:00,Thursday,0,68.69895833333332,4.216369047619048
12264,05:25:00,Tuesday,0,77.36066147082333,4.309302557953637
12337,05:25:00,Wednesday,0,71.2639880952381,4.1086309523809526
12410,05:30:00,Friday,0,67.09041394335513,3.901143790849673
12489,05:30:00,Monday,0,88.57574377656346,3.3614146933819065
12571,05:30:00,Saturday,0,60.84601449275362,1.6530797101449273
12600,05:30:00,Sunday,0,68.52570921985816,1.830673758865248
12626,05:30:00,Thursday,0,78.05664488017429,4.105392156862745
12705,05:30:00,Tuesday,0,81.69371822803195,3.866285403050109
12784,05:30:00,Wednesday,0,85.60702614379085,4.214596949891067
12863,05:35:00,Friday,0,75.21452380952381,3.6894761904761904
12950,05:35:00,Monday,0,87.24338888888889,3.1780555555555554
13039,05:35:00,Saturday,0,80.85348583877995,2.7037037037037037
13071,05:35:00,Sunday,0,92.30104166666666,1.603125
13099,05:35:00,Thursday,0,78.57895238095239,3.9203333333333332
13186,05:35:00,Tuesday,0,72.6387619047619,3.9076190476190478
13273,05:35:00,Wednesday,0,86.40795019157088,3.99573754789272
13359,05:40:00,Friday,0,62.074255121042825,3.319832402234637
13443,05:40:00,Monday,0,85.43844390507012,3.3663700107874863
13529,05:40:00,Saturday,0,125.37865497076022,1.6505847953216373
13561,05:40:00,Sunday,0,80.74728260869566,2.2780797101449277
13590,05:40:00,Thursday,0,69.60335195530726,3.6573556797020483
13675,05:40:00,Tuesday,0,82.45352564102564,3.7786172161172162
13762,05:40:00,Wednesday,0,84.66712962962963,3.9162037037037036
13847,05:45:00,Friday,0,68.19536525475752,4.222836095764273
13942,05:45:00,Monday,0,70.00297619047619,3.624563492063492
14040,05:45:00,Saturday,0,87.539653784219,2.4543075684380034
14082,05:45:00,Sunday,0,88.56147540983606,2.760928961748634
14120,05:45:00,Thursday,0,78.61265432098766,4.37770061728395
14216,05:45:00,Tuesday,0,93.40918209876543,4.484182098765432
14311,05:45:00,Wednesday,0,82.48657407407407,4.402391975308642
14406,05:50:00,Friday,0,70.90189594356261,3.4403659611992943
14496,05:50:00,Monday,0,67.61769911504425,3.035693215339233
14586,05:50:00,Saturday,0,118.2561936936937,2.1886261261261257
14623,05:50:00,Sunday,0,68.15013227513226,1.9305555555555556
14660,05:50:00,Thursday,0,72.64155701754386,3.7736842105263158
14752,05:50:00,Tuesday,0,111.3515350877193,3.9897587719298246
14843,05:50:00,Wednesday,0,79.26425438596492,3.8845394736842107
14934,05:55:00,Friday,0,71.92345183486239,4.164373088685015
15028,05:55:00,Monday,0,70.84026117751218,3.783366533864542
15123,05:55:00,Saturday,0,89.02175925925926,2.713888888888889
15168,05:55:00,Sunday,0,82.175,2.9205555555555556
15211,05:55:00,Thursday,0,64.77007229832573,4.50884703196347
15305,05:55:00,Tuesday,0,86.80189220183486,4.674980886850153
15398,05:55:00,Wednesday,0,74.70405251141553,4.627758751902587
15492,06:00:00,Friday,0,72.04301851851852,3.655074074074074
15596,06:00:00,Monday,0,75.23052536231884,3.3104367954911433
15699,06:00:00,Saturday,0,116.9623212321232,2.3553355335533555
15751,06:00:00,Sunday,0,83.39423076923077,1.984775641025641
15803,06:00:00,Thursday,0,66.26287037037038,3.986111111111111
15907,06:00:00,Tuesday,0,79.31240657698058,4.066143497757848
16009,06:00:00,Wednesday,0,70.89360119047619,4.045386904761904
16112,06:05:00,Friday,0,79.63085106382978,3.75354609929078
16211,06:05:00,Monday,0,85.88716979492527,3.413412408759124
16309,06:05:00,Saturday,0,98.63025889967636,2.8398058252427183
16363,06:05:00,Sunday,0,53.45289855072463,2.4144021739130435
16413,06:05:00,Thursday,0,72.77479732951836,4.214830710538865
16511,06:05:00,Tuesday,0,87.5078424329502,4.453963122605364
16607,06:05:00,Wednesday,0,74.14494301994303,4.243886514719848
16705,06:10:00,Friday,0,82.31891876936697,3.8472775564409027
16808,06:10:00,Monday,0,100.35501126126125,4.05860548048048
16910,06:10:00,Saturday,0,104.35017730496453,2.9896572104018913
16961,06:10:00,Sunday,0,99.23583333333335,2.892916666666667
17014,06:10:00,Thursday,0,72.01186918990705,4.219704515272244
17117,06:10:00,Tuesday,0,80.7606686827957,4.512040770609319
17219,06:10:00,Wednesday,0,74.31718540829988,4.268072289156627
17321,06:15:00,Friday,0,80.81261704119851,4.212962962962963
17426,06:15:00,Monday,0,86.11125661375661,3.738271604938272
17529,06:15:00,Saturday,0,110.63622222222222,3.270111111111111
17588,06:15:00,Sunday,0,94.53477961432507,2.53099173553719
17646,06:15:00,Thursday,0,75.39543019142738,4.751365480649188
17751,06:15:00,Tuesday,0,95.34397190893901,4.59592992898914
17854,06:15:00,Wednesday,0,79.87227182539682,4.599167188805347
17958,06:20:00,Friday,0,79.26896766169153,4.1056592039801
18065,06:20:00,Monday,0,78.27518376068376,3.58742735042735
18172,06:20:00,Saturday,0,107.45833333333333,3.330662393162393
18234,06:20:00,Sunday,0,66.06191939890711,2.6242827868852463
18292,06:20:00,Thursday,0,75.9526332094176,4.48231102850062
18400,06:20:00,Tuesday,0,86.36862562189056,4.334846600331675
18507,06:20:00,Wednesday,0,77.25916252072969,4.430762852404643
18614,06:25:00,Friday,0,75.15005050505052,3.802828282828283
18721,06:25:00,Monday,0,72.44245880054366,3.6066789840299016
18828,06:25:00,Saturday,0,116.40777378097522,3.3627098321342923
18889,06:25:00,Sunday,0,105.85138888888888,2.7753472222222224
18948,06:25:00,Thursday,0,66.71732323232324,4.326641414141414
19054,06:25:00,Tuesday,0,73.42812246553122,4.245944849959448
19159,06:25:00,Wednesday,0,62.889494949494946,4.009141414141414
19264,06:30:00,Friday,0,79.06305555555556,4.267268518518519
19379,06:30:00,Monday,0,81.65188875734455,3.7446154520740156
19492,06:30:00,Saturday,0,116.63476247987118,2.5703502415458934
19556,06:30:00,Sunday,0,84.68703703703703,2.325
19619,06:30:00,Thursday,0,77.0769729580574,4.577607615894039
19734,06:30:00,Tuesday,0,89.97548309178744,4.830834262356001
19846,06:30:00,Wednesday,0,71.21995417134306,4.7695940890385335
19958,06:35:00,Friday,0,88.3676067649282,4.254204459561603
20067,06:35:00,Monday,0,85.89316479400749,3.82521847690387
20176,06:35:00,Saturday,0,109.45972222222221,3.4182291666666664
20244,06:35:00,Sunday,0,113.01531862745098,2.139093137254902
20307,06:35:00,Thursday,0,71.89319727891156,4.587041761148904
20416,06:35:00,Tuesday,0,93.97427721088435,4.752858087679517
20524,06:35:00,Wednesday,0,77.91494482496195,4.592865296803653
20632,06:40:00,Friday,0,73.60334574264986,4.1802119129438715
20739,06:40:00,Monday,0,78.03135464231354,3.8224124809741244
20846,06:40:00,Saturday,0,120.28682795698924,3.1051075268817208
20911,06:40:00,Sunday,0,106.78501984126984,2.376686507936508
20973,06:40:00,Thursday,0,76.02515696347032,4.47722602739726
21081,06:40:00,Tuesday,0,95.96708190148912,4.654157121038565
21186,06:40:00,Wednesday,0,80.74288793103449,4.755134099616858
21291,06:45:00,Friday,0,77.86149945175438,4.1371299342105265
21403,06:45:00,Monday,0,85.22193676744085,3.6649431252973486
21514,06:45:00,Saturday,0,113.05947293447294,2.7950053418803416
21581,06:45:00,Sunday,0,139.09457236842104,2.2029879385964914
21648,06:45:00,Thursday,0,81.18198063698878,4.6703085414404635
21761,06:45:00,Tuesday,0,88.58143105977264,4.885313531353136
21871,06:45:00,Wednesday,0,84.40433114035088,4.6171875
21981,06:50:00,Friday,0,71.26344086021506,4.550067204301075
22090,06:50:00,Monday,0,77.2619309673555,3.7148959269242283
22198,06:50:00,Saturday,0,121.91470917225949,3.0458146905294554
22268,06:50:00,Sunday,0,112.38177816901408,2.2773474178403754
22333,06:50:00,Thursday,0,71.46391568417292,4.921378170775276
22444,06:50:00,Tuesday,0,82.77031475468976,5.439371392496392
22551,06:50:00,Wednesday,0,79.70905249910105,5.3539644012944985
22658,06:55:00,Friday,0,76.28978272827283,4.0231435643564355
22769,06:55:00,Monday,0,74.81812133658495,3.4640504000342274
22881,06:55:00,Saturday,0,124.15862127371275,3.2109586720867207
22950,06:55:00,Sunday,0,124.45549886621315,2.5223922902494333
23018,06:55:00,Thursday,0,74.37997458242556,4.402741466957153
23130,06:55:00,Tuesday,0,85.74868469462841,4.415521523178808
23238,06:55:00,Wednesday,0,84.44887785136129,4.58009565857248
23346,07:00:00,Friday,0,68.13386319845857,4.200995504174695
23465,07:00:00,Monday,0,75.97847238044606,3.6870553910027595
23582,07:00:00,Saturday,0,120.39105651894668,2.3682402055234424
23658,07:00:00,Sunday,0,116.68420810313076,1.9792357274401473
23729,07:00:00,Thursday,0,77.02049808429119,4.763445881226053
23848,07:00:00,Tuesday,0,83.8137922705314,4.99054347826087
23964,07:00:00,Wednesday,0,92.7835260115607,4.904250963391137
24080,07:05:00,Friday,0,58.40010338007911,4.391990291262136
24194,07:05:00,Monday,0,81.40770944741533,3.812280897207368
24308,07:05:00,Saturday,0,121.93730620155038,3.4243863049095604
24381,07:05:00,Sunday,0,105.37085197613722,2.4097688292319166
24450,07:05:00,Thursday,0,68.93314576634512,4.91231243301179
24564,07:05:00,Tuesday,0,75.00785221496005,4.889229302832244
24675,07:05:00,Wednesday,0,78.99387254901961,4.971609477124183
24786,07:10:00,Friday,0,72.01183282980867,4.54762504196039
24906,07:10:00,Monday,0,65.71422193877551,4.313477891156462
25025,07:10:00,Saturday,0,105.74504548408056,2.9196718648473037
25095,07:10:00,Sunday,0,86.74238040123457,2.671682098765432
25156,07:10:00,Thursday,0,71.15133101851852,5.434255125661376
25277,07:10:00,Tuesday,0,84.65852635112454,5.662995132594831
25394,07:10:00,Wednesday,0,94.6135699899295,5.63163813360188
25511,07:15:00,Friday,0,73.79601851851852,4.528032407407407
25622,07:15:00,Monday,0,84.71203033625731,3.958775584795321
25731,07:15:00,Saturday,0,108.80125448028674,3.018593189964158
25802,07:15:00,Sunday,0,117.49079457364341,2.613735465116279
25869,07:15:00,Thursday,0,83.17459988962473,5.320824135393672
25980,07:15:00,Tuesday,0,90.7961492010405,5.6397946859903385
26089,07:15:00,Wednesday,0,104.49041666666666,5.467222222222222
26198,07:20:00,Friday,0,74.90939349112426,5.0415433925049316
26314,07:20:00,Monday,0,89.9039638338834,4.4715243399339935
26429,07:20:00,Saturday,0,101.83728448275862,3.1751676245210727
26502,07:20:00,Sunday,0,102.67598343685299,2.5390786749482404
26570,07:20:00,Thursday,0,86.84617748279253,5.857239429695182
26687,07:20:00,Tuesday,0,99.86235119047619,6.301566633597883
26801,07:20:00,Wednesday,0,107.24347014925372,6.2600124378109445
26915,07:25:00,Friday,0,64.74724859353024,4.849973628691983
27031,07:25:00,Monday,0,64.13253968253967,4.312058241447555
27144,07:25:00,Saturday,0,106.41569010416667,3.475224247685185
27220,07:25:00,Sunday,0,121.04852430555556,3.0063368055555557
27292,07:25:00,Thursday,0,70.16329676071055,5.67008881922675
27408,07:25:00,Tuesday,0,86.79698412698413,5.848509700176367
27520,07:25:00,Wednesday,0,87.16625351617441,5.815005274261604
27632,07:30:00,Friday,0,66.85604296066252,5.3209756728778475
27741,07:30:00,Monday,0,76.00124092831916,4.417392401133233
27849,07:30:00,Saturday,0,115.47056502525253,2.7721354166666665
27925,07:30:00,Sunday,0,106.08426173499703,2.5432635175282234
28000,07:30:00,Thursday,0,73.95834188034188,6.086636752136752
28110,07:30:00,Tuesday,0,94.8343739250086,6.553405572755418
28216,07:30:00,Wednesday,0,94.62247162022705,6.1895897832817335
28322,07:35:00,Friday,0,70.45549145299145,5.155747863247863
28438,07:35:00,Monday,0,65.96675141580921,4.312714365478184
28552,07:35:00,Saturday,0,99.96484674329503,3.363834154351396
28629,07:35:00,Sunday,0,117.53555890227577,2.6654534805890227
28699,07:35:00,Thursday,0,97.22844681571816,5.870490345528455
28817,07:35:00,Tuesday,0,102.94580314009661,6.234558316080055
28930,07:35:00,Wednesday,0,109.14026915113871,6.085791925465839
29043,07:40:00,Friday,0,51.654622395833336,5.100520833333333
29152,07:40:00,Monday,0,63.01539522610051,4.5994302506896965
29259,07:40:00,Saturday,0,101.50557040998218,3.4096479500891266
29332,07:40:00,Sunday,0,86.50234270414994,2.8190261044176705
29403,07:40:00,Thursday,0,79.09579439252336,6.240351332641052
29515,07:40:00,Tuesday,0,87.20646536568213,6.233979430379747
29619,07:40:00,Wednesday,0,98.66831487341773,6.2300896624472575
29723,07:45:00,Friday,0,68.82438127379716,5.215580650744203
29835,07:45:00,Monday,0,77.6951214585451,4.3402569265254
29948,07:45:00,Saturday,0,98.90367117117117,2.929369369369369
30024,07:45:00,Sunday,0,104.61907894736842,2.576206140350877
30100,07:45:00,Thursday,0,100.42985466116272,6.351922084623323
30213,07:45:00,Tuesday,0,114.73453184492904,6.664248009691935
30324,07:45:00,Wednesday,0,121.1806461352657,6.5266951345755695
30435,07:50:00,Friday,0,65.94189958592133,5.39617839889579
30546,07:50:00,Monday,0,65.6166528124134,4.312136325852037
30658,07:50:00,Saturday,0,97.00516288539848,3.3034467713787086
30737,07:50:00,Sunday,0,86.04425176621709,2.423771676300578
30811,07:50:00,Thursday,0,116.31346749226006,6.13297643618851
30923,07:50:00,Tuesday,0,124.56275879917185,6.370384748102139
31033,07:50:00,Wednesday,0,120.82400240798074,5.99015307877537
31143,07:55:00,Friday,0,72.02774311531842,5.310796758462422
31251,07:55:00,Monday,0,77.69655891553701,4.377028862369495
31358,07:55:00,Saturday,0,84.92553366174054,3.5042829775588396
31434,07:55:00,Sunday,0,108.87936046511628,2.7427325581395348
31507,07:55:00,Thursday,0,116.6329501710864,6.3927876390076985
31615,07:55:00,Tuesday,0,115.16352272727273,6.633897907647908
31722,07:55:00,Wednesday,0,118.84113275613277,6.191219336219336
31828,08:00:00,Friday,0,68.96410256410256,5.351538461538461
31943,08:00:00,Monday,0,56.3658969210174,4.353340026773762
32057,08:00:00,Saturday,0,94.33638316151202,2.795618556701031
32139,08:00:00,Sunday,0,84.06324786324785,2.5174145299145296
32217,08:00:00,Thursday,0,120.63000596455352,6.7170245398773005
32334,08:00:00,Tuesday,0,128.50662094547965,6.61389320220842
32445,08:00:00,Wednesday,0,121.1007591442374,6.381168046928917
32556,08:05:00,Friday,0,66.76899654832347,5.789669625246548
32672,08:05:00,Monday,0,67.86452476572958,4.541399885255307
32788,08:05:00,Saturday,0,102.93962191358024,3.6701131687242796
32864,08:05:00,Sunday,0,84.01591117216118,2.6794871794871797
32938,08:05:00,Thursday,0,115.48397058823531,6.784828431372549
33055,08:05:00,Tuesday,0,119.19862351190477,7.080394345238095
33167,08:05:00,Wednesday,0,114.23087797619047,6.610131448412698
33279,08:10:00,Friday,0,83.2147981314648,6.017692692692693
33384,08:10:00,Monday,0,68.44613433991482,4.877727448703058
33492,08:10:00,Saturday,0,88.49298611111111,3.5100694444444445
33566,08:10:00,Sunday,0,71.35944444444445,3.059429012345679
33634,08:10:00,Thursday,0,127.22909618573797,7.221032338308457
33741,08:10:00,Tuesday,0,140.36754254254254,7.449762262262262
33846,08:10:00,Wednesday,0,138.82323156489824,7.29054054054054
33951,08:15:00,Friday,0,75.94451687116565,5.505419222903885
34062,08:15:00,Monday,0,68.40586087995068,4.303230788000206
34173,08:15:00,Saturday,0,103.76349002849003,3.4235541310541313
34251,08:15:00,Sunday,0,83.94868421052631,2.829714912280702
34326,08:15:00,Thursday,0,126.33260077913279,6.6077913279132785
34438,08:15:00,Tuesday,0,124.99783384301732,6.9119011213047905
34546,08:15:00,Wednesday,0,134.0458968495935,6.598903285907859
34654,08:20:00,Friday,0,79.0735405643739,5.657019400352734
34755,08:20:00,Monday,0,83.5427559912854,4.5481889978213506
34858,08:20:00,Saturday,0,87.25436698717948,3.796527777777778
34931,08:20:00,Sunday,0,84.3944880744619,3.017452006980803
35004,08:20:00,Thursday,0,133.08446208112875,6.825061728395062
35107,08:20:00,Tuesday,0,138.14754307313643,7.158961849507735
35208,08:20:00,Wednesday,0,138.49232804232804,6.924312169312169
35309,08:25:00,Friday,0,73.66672744172745,5.744172744172745
35412,08:25:00,Monday,0,70.46155363740522,4.620031153851105
35516,08:25:00,Saturday,0,102.47443036354326,3.5057283666154633
35594,08:25:00,Sunday,0,101.28918087121211,2.876065340909091
35669,08:25:00,Thursday,0,124.55656370656371,6.996399971399972
35773,08:25:00,Tuesday,0,133.02049268502583,7.39478449512335
35875,08:25:00,Wednesday,0,130.66482563732563,7.034559884559885
35976,08:30:00,Friday,0,79.62425505050504,5.6712247474747475
36084,08:30:00,Monday,0,66.72278501843076,4.554895903859173
36191,08:30:00,Saturday,0,87.5477657004831,3.477932098765432
36270,08:30:00,Sunday,0,88.58091639433552,2.924496187363834
36350,08:30:00,Thursday,0,127.28095716198126,6.826142068273093
36459,08:30:00,Tuesday,0,130.24020202020202,6.788202861952861
36566,08:30:00,Wednesday,0,134.1909278959811,6.8573328267477205
36673,08:35:00,Friday,0,84.73486117178778,5.090511382942576
36778,08:35:00,Monday,0,69.76186556927297,4.1221999314128945
36883,08:35:00,Saturday,0,81.36660206718346,3.7273255813953488
36964,08:35:00,Sunday,0,56.97976726726726,2.7417417417417416
37042,08:35:00,Thursday,0,121.30549450549452,6.005897435897436
37147,08:35:00,Tuesday,0,126.30246104558032,6.267948157856415
37250,08:35:00,Wednesday,0,133.8661715450706,6.2655999708752
37353,08:40:00,Friday,0,78.66594409830391,4.987171166493596
37460,08:40:00,Monday,0,73.72707114170969,3.9936268885064066
37567,08:40:00,Saturday,0,102.0048449612403,3.2815891472868217
37641,08:40:00,Sunday,0,83.89583333333333,3.111940298507463
37713,08:40:00,Thursday,0,122.3537988923503,5.688032191069574
37820,08:40:00,Tuesday,0,132.12474747474747,5.958272378962034
37925,08:40:00,Wednesday,0,133.2514409722222,5.651966145833333
38030,08:45:00,Friday,0,78.9936764164827,4.914390176600441
38136,08:45:00,Monday,0,56.521121318168554,3.8618235220597428
38244,08:45:00,Saturday,0,90.58080746187365,3.6200912309368194
38324,08:45:00,Sunday,0,54.30759803921569,2.8431372549019605
38399,08:45:00,Thursday,0,131.66824807480748,5.664672717271727
38506,08:45:00,Tuesday,0,138.08257198228128,5.9925710594315245
38610,08:45:00,Wednesday,0,142.90974529346624,5.921926910299003
38715,08:50:00,Friday,0,81.29483870967742,4.585645161290323
38812,08:50:00,Monday,0,79.6992469223766,3.8663163519771997
38915,08:50:00,Saturday,0,101.27434857423795,3.280051622418879
38995,08:50:00,Sunday,0,66.72839583333334,2.886
39073,08:50:00,Thursday,0,135.56301075268817,5.155591397849462
39171,08:50:00,Tuesday,0,143.82476702508959,5.386451612903226
39267,08:50:00,Wednesday,0,148.2412365591398,5.084327956989247
39363,08:55:00,Friday,0,77.56173177083333,5.088815104166667
39460,08:55:00,Monday,0,66.86759259259259,3.891326856413063
39558,08:55:00,Saturday,0,108.02327327327326,3.1924111611611607
39639,08:55:00,Sunday,0,71.15215968586388,3.0301047120418847
39714,08:55:00,Thursday,0,128.3246875,5.563177083333334
39811,08:55:00,Tuesday,0,138.50088941465125,5.787359796705223
39906,08:55:00,Wednesday,0,134.00488731656185,5.552463312368973
40001,09:00:00,Friday,0,77.11953211517165,4.90171650055371
40103,09:00:00,Monday,0,77.90736910000523,3.7446158455131227
40204,09:00:00,Saturday,0,76.86203282828282,3.2418939393939397
40288,09:00:00,Sunday,0,60.13481437598736,2.7806082148499214
40371,09:00:00,Thursday,0,119.66046544035673,5.366917502787068
40472,09:00:00,Tuesday,0,122.11667135885885,5.568764076576577
40571,09:00:00,Wednesday,0,124.94871433933935,5.477618243243243
40670,09:05:00,Friday,0,67.26088470916058,4.369682042095835
40766,09:05:00,Monday,0,64.51351862822538,3.6733313586097944
40865,09:05:00,Saturday,0,105.17549923195084,3.4914234511008706
40944,09:05:00,Sunday,0,68.33173076923077,2.7950721153846154
41024,09:05:00,Thursday,0,112.61229909936806,5.049540976265114
41120,09:05:00,Tuesday,0,119.75449860237596,5.191465134271739
41215,09:05:00,Wednesday,0,106.90860849056604,4.970238095238095
41310,09:10:00,Friday,0,56.132741274928776,4.693255876068376
41406,09:10:00,Monday,0,52.360885885885885,4.155439530439531
41504,09:10:00,Saturday,0,109.04495452310718,3.601216814159292
41584,09:10:00,Sunday,0,75.09653141361257,3.113219895287958
41663,09:10:00,Thursday,0,96.68411235754986,5.536355947293448
41759,09:10:00,Tuesday,0,104.80062321937322,5.5784722222222225
41853,09:10:00,Wednesday,0,113.27378027065527,5.507322827635328
41947,09:15:00,Friday,0,58.84861971104232,4.612409700722394
42048,09:15:00,Monday,0,63.43899157616262,3.9112329434697855
42150,09:15:00,Saturday,0,97.65128256246678,3.672115895800106
42232,09:15:00,Sunday,0,60.87472363945578,3.2699759070294783
42309,09:15:00,Thursday,0,93.22723598211215,4.948292913656691
42410,09:15:00,Tuesday,0,104.62181550709589,5.093016614745586
42509,09:15:00,Wednesday,0,102.48553565247491,4.9614183108341985
42608,09:20:00,Friday,0,63.973828125000004,4.28314525462963
42704,09:20:00,Monday,0,63.49412923215263,3.778639846743295
42804,09:20:00,Saturday,0,115.96460176991151,3.80444936086529
42884,09:20:00,Sunday,0,83.87060911808669,2.904770802192327
42965,09:20:00,Thursday,0,85.15864090734333,4.881026528258362
43062,09:20:00,Tuesday,0,96.89705768486256,4.743466898954704
43157,09:20:00,Wednesday,0,98.94545586527293,4.904350561362756
43252,09:25:00,Friday,0,67.97587904360056,4.8614847046413505
43348,09:25:00,Monday,0,63.77351737540009,4.043001828989483
43445,09:25:00,Saturday,0,106.19170875420876,3.528649591149591
43527,09:25:00,Sunday,0,69.16217523493643,3.2763612493090104
43605,09:25:00,Thursday,0,79.46395921237693,5.341200773558368
43701,09:25:00,Tuesday,0,105.17243895966031,5.227861818825194
43795,09:25:00,Wednesday,0,96.98013668430335,4.998280423280423
43889,09:30:00,Friday,0,48.95918367346939,4.298044217687075
43989,09:30:00,Monday,0,59.39395366038943,3.8879068209987606
44089,09:30:00,Saturday,0,74.58375631313132,3.84157196969697
44169,09:30:00,Sunday,0,77.43788940809968,3.5900506230529596
44249,09:30:00,Thursday,0,81.4557350718065,4.92691798941799
44349,09:30:00,Tuesday,0,91.60921027682973,4.954735494880546
44448,09:30:00,Wednesday,0,92.90344141069397,4.5504835039817975
44547,09:35:00,Friday,0,58.89194801714898,4.384311361200428
44647,09:35:00,Monday,0,55.37086030204962,3.627963187702265
44748,09:35:00,Saturday,0,82.03666166166165,3.9823573573573574
44831,09:35:00,Sunday,0,57.246046479647966,3.0926842684268423
44912,09:35:00,Thursday,0,75.28030913978495,4.813844086021506
45012,09:35:00,Tuesday,0,93.94117383512544,4.916868279569893
45111,09:35:00,Wednesday,0,98.19512315713771,4.639720424307803
45210,09:40:00,Friday,0,50.58056395739621,4.682762654464609
45307,09:40:00,Monday,0,59.776703332405084,4.051137102014295
45407,09:40:00,Saturday,0,78.0506518031189,4.0623477095516565
45489,09:40:00,Sunday,0,80.42350260416667,3.1401548032407405
45563,09:40:00,Thursday,0,77.22219967532467,5.134083178726036
45660,09:40:00,Tuesday,0,78.47200894472881,5.424199239956569
45756,09:40:00,Wednesday,0,78.89833126518795,5.215277777777778
45852,09:45:00,Friday,0,57.97797093451067,4.76377391464312
45947,09:45:00,Monday,0,56.888158669264804,4.092503958104981
46045,09:45:00,Saturday,0,89.12048611111112,3.907323232323232
46127,09:45:00,Sunday,0,73.36700236966824,3.285446287519747
46206,09:45:00,Thursday,0,70.80345394736842,5.327782346491228
46302,09:45:00,Tuesday,0,76.6705426356589,5.295196566998893
46396,09:45:00,Wednesday,0,82.73645717977112,5.19781284606866
46490,09:50:00,Friday,0,75.51061403508773,4.523684210526316
46584,09:50:00,Monday,0,61.68032468484316,3.7297456757549106
46681,09:50:00,Saturday,0,79.51462752525254,3.9008080808080807
46761,09:50:00,Sunday,0,85.92616995073892,3.082532840722496
46840,09:50:00,Thursday,0,77.93840643274855,4.770263157894737
46934,09:50:00,Tuesday,0,90.62377738654148,4.940155516431925
47027,09:50:00,Wednesday,0,89.68111795774648,4.68462441314554
47120,09:55:00,Friday,0,64.32985875706215,4.376652542372881
47212,09:55:00,Monday,0,60.868358922074286,3.803734356882971
47308,09:55:00,Saturday,0,89.89571759259259,3.944704861111111
47388,09:55:00,Sunday,0,87.9084784411277,3.0127487562189055
47466,09:55:00,Thursday,0,69.72177495291902,4.561567796610169
47558,09:55:00,Tuesday,0,83.71680790960451,5.0335593220338986
47650,09:55:00,Wednesday,0,82.30802259887005,4.66819209039548
47742,10:00:00,Friday,0,74.54920364050058,4.457911452408039
47839,10:00:00,Monday,0,72.68957705445047,3.9834443439823186
47938,10:00:00,Saturday,0,67.2353500761035,3.9865867579908674
48021,10:00:00,Sunday,0,77.55576323987539,3.3186915887850468
48103,10:00:00,Thursday,0,87.14963026166097,4.890969852104664
48200,10:00:00,Tuesday,0,77.99074232081911,4.971771899886234
48297,10:00:00,Wednesday,0,76.79992889647326,5.054308873720136
48394,10:05:00,Friday,0,71.17383543337152,4.432946735395189
48487,10:05:00,Monday,0,59.350687702265375,3.76499629180151
48584,10:05:00,Saturday,0,77.28950216450217,3.7824074074074074
48663,10:05:00,Sunday,0,85.67578725038402,2.8814324116743473
48744,10:05:00,Thursday,0,73.63437857961054,4.666036655211912
48837,10:05:00,Tuesday,0,76.81350229095075,4.370580374188622
48930,10:05:00,Wednesday,0,64.59449217258495,4.648544291714394
49023,10:10:00,Friday,0,62.10596026490066,4.430509565857248
49118,10:10:00,Monday,0,60.51098536808413,3.889702789208962
49217,10:10:00,Saturday,0,107.18829891838742,4.244714847590954
49298,10:10:00,Sunday,0,98.15234582668793,3.345893141945773
49374,10:10:00,Thursday,0,77.07790154015402,4.390745324532453
49469,10:10:00,Tuesday,0,72.72154605263158,4.632853618421053
49564,10:10:00,Wednesday,0,76.64167580409357,4.47875548245614
49659,10:15:00,Friday,0,75.74007601351352,4.421077327327327
49749,10:15:00,Monday,0,65.67402002256064,4.060846728708404
49843,10:15:00,Saturday,0,83.90887454355764,4.222091810119979
49923,10:15:00,Sunday,0,85.03155048076923,3.835136217948718
50000,10:15:00,Thursday,0,82.93796921921923,4.661552177177176
50090,10:15:00,Tuesday,0,77.2771677927928,4.4338588588588586
50180,10:15:00,Wednesday,0,79.09149774774774,4.63963963963964
50270,10:20:00,Friday,0,69.52419667053813,4.251935733643051
50359,10:20:00,Monday,0,70.4790170940171,4.021289173789174
50450,10:20:00,Saturday,0,91.10253060263653,4.213041431261771
50531,10:20:00,Sunday,0,96.22553066037736,3.395047169811321
